date	run_id	series	mode	seed	trials	detected	mutation_policy	fixture_name	fixture_size	fixture_sha256	raw_tsv_relpath	raw_tsv_sha256	signed_binary_sha256	source_commit	target	host	provenance
2026-05-27	legacy-2026-05-27-ico-ad5ac29b818e	ico/sample.ico/232423	bolter	42	100	54	contiguous-byte-span-v1	sample.ico	232423	unknown	docs/corruption-sweep-results/2026-05-27/ico_bolter.tsv	ad5ac29b818e71b895c0b2c052091f07704abcbd0c7a1b388e471db77dbcd88d	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-ico-c5e77aeaa588	ico/sample.ico/232423	shotgun	42	100	70	random-4096-byte-overwrite-v1	sample.ico	232423	unknown	docs/corruption-sweep-results/2026-05-27/ico_shotgun.tsv	c5e77aeaa588bb60ce221c333f0b6f662879341072d72077e70ee3e5d5da32de	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-ico-0d31c8ab762e	ico/sample.ico/232423	sniper	42	100	63	single-bit-v1	sample.ico	232423	unknown	docs/corruption-sweep-results/2026-05-27/ico_sniper.tsv	0d31c8ab762e03a6752fea9081e3a83f6991f947d8fa082c80eec9f00d8dd911	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-jpeg-2d81d878e7af	jpeg/w3c_exif_420.jpg/768608	bolter	42	100	8	contiguous-byte-span-v1	w3c_exif_420.jpg	768608	unknown	docs/corruption-sweep-results/2026-05-27/jpeg_bolter.tsv	2d81d878e7af2c68c37d0deaebc329bb77c9644eb39b977214dd88c889fc0a3c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-jpeg-17bad49f7727	jpeg/w3c_exif_420.jpg/768608	shotgun	42	100	100	random-4096-byte-overwrite-v1	w3c_exif_420.jpg	768608	unknown	docs/corruption-sweep-results/2026-05-27/jpeg_shotgun.tsv	17bad49f772765e718a50702ab5c8f43a12c0d4a7922cdd936aedb8b59292eec	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-jpeg-d6c764d18d4e	jpeg/w3c_exif_420.jpg/768608	sniper	42	100	4	single-bit-v1	w3c_exif_420.jpg	768608	unknown	docs/corruption-sweep-results/2026-05-27/jpeg_sniper.tsv	d6c764d18d4e6be951a201370bbd5ec4afdfc597c415104be42524ab802fed31	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-jpeg2k-0594f48d370c	jpeg2k/balloon_eciRGB_icc.jp2/1864443	bolter	42	100	5	contiguous-byte-span-v1	balloon_eciRGB_icc.jp2	1864443	unknown	docs/corruption-sweep-results/2026-05-27/jpeg2k_bolter.tsv	0594f48d370c9597128bcd9fba6de3fa777c479f2b8d62c21011f7c1c844434f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-jpeg2k-a2d7b002de40	jpeg2k/balloon_eciRGB_icc.jp2/1864443	shotgun	42	100	97	random-4096-byte-overwrite-v1	balloon_eciRGB_icc.jp2	1864443	unknown	docs/corruption-sweep-results/2026-05-27/jpeg2k_shotgun.tsv	a2d7b002de40deaa606e6006250a512a954d5acc910630eeaa67f91236287f5e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-jpeg2k-95280e7eaffb	jpeg2k/balloon_eciRGB_icc.jp2/1864443	sniper	42	100	6	single-bit-v1	balloon_eciRGB_icc.jp2	1864443	unknown	docs/corruption-sweep-results/2026-05-27/jpeg2k_sniper.tsv	95280e7eaffb0eb067297b1130c29bd9904fd4c0a8b3fc5d7431735051a6091e	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-jxl-a44d51f95f69	jxl/animation_icos4d.jxl/352478	bolter	42	100	97	contiguous-byte-span-v1	animation_icos4d.jxl	352478	unknown	docs/corruption-sweep-results/2026-05-27/jxl_bolter.tsv	a44d51f95f693d08b88759ffe651b4f434faf792569184848edd062a1c671c3f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-jxl-54d4f32b5c54	jxl/animation_icos4d.jxl/352478	shotgun	42	100	100	random-4096-byte-overwrite-v1	animation_icos4d.jxl	352478	unknown	docs/corruption-sweep-results/2026-05-27/jxl_shotgun.tsv	54d4f32b5c5479401e4392344a74c017f863590e17d71c824b06a4fa5ebe4ba6	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-jxl-93ef7584b026	jxl/animation_icos4d.jxl/352478	sniper	42	100	87	single-bit-v1	animation_icos4d.jxl	352478	unknown	docs/corruption-sweep-results/2026-05-27/jxl_sniper.tsv	93ef7584b026e9b90fd8adb451209b890b8d694a8dd09a14f99a2e757d1b8278	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-keynote-55a82cbfbe87	keynote/sample.key/65975	bolter	42	100	100	contiguous-byte-span-v1	sample.key	65975	unknown	docs/corruption-sweep-results/2026-05-27/keynote_bolter.tsv	55a82cbfbe87156d3ea7e9df5b6906d695f896c2efbbc23ea0ef2afc91749c1b	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-keynote-af44b9f3dcaf	keynote/sample.key/65975	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.key	65975	unknown	docs/corruption-sweep-results/2026-05-27/keynote_shotgun.tsv	af44b9f3dcaf339e8e857516f935e9200b17883d875b461ec7e21a4616a4d631	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-keynote-5b03a19cd864	keynote/sample.key/65975	sniper	42	100	99	single-bit-v1	sample.key	65975	unknown	docs/corruption-sweep-results/2026-05-27/keynote_sniper.tsv	5b03a19cd86440a4a409de433d255a01119206d393e5a0c6b9f4ba3cac0d2df5	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mkv_h264-0f140fbc1aca	mkv_h264/h264_aac.mkv/30506	bolter	42	100	96	contiguous-byte-span-v1	h264_aac.mkv	30506	unknown	docs/corruption-sweep-results/2026-05-27/mkv_h264_bolter.tsv	0f140fbc1acacd587001366bdcefc0746a05233dacb4cf17a8f0d729c61997fe	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mkv_h264-5f18d6f78169	mkv_h264/h264_aac.mkv/30506	shotgun	42	100	100	random-4096-byte-overwrite-v1	h264_aac.mkv	30506	unknown	docs/corruption-sweep-results/2026-05-27/mkv_h264_shotgun.tsv	5f18d6f781691bf5c70e40553b0b764f8754ab855b5dab6cfea4a4a9dbead8d8	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mkv_h264-236a2c5948f7	mkv_h264/h264_aac.mkv/30506	sniper	42	100	95	single-bit-v1	h264_aac.mkv	30506	unknown	docs/corruption-sweep-results/2026-05-27/mkv_h264_sniper.tsv	236a2c5948f73dcbf65774acf27ce717432b63204aaf48fcf1cba15e6a23df4f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mkv_h265-81204130844c	mkv_h265/h265_aac.mkv/31443	bolter	42	100	84	contiguous-byte-span-v1	h265_aac.mkv	31443	unknown	docs/corruption-sweep-results/2026-05-27/mkv_h265_bolter.tsv	81204130844cf4f82cd662f0f1f7cf631a6653588cd5b86fc39364e20554e1d5	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mkv_h265-ab49defc3c3b	mkv_h265/h265_aac.mkv/31443	shotgun	42	100	99	random-4096-byte-overwrite-v1	h265_aac.mkv	31443	unknown	docs/corruption-sweep-results/2026-05-27/mkv_h265_shotgun.tsv	ab49defc3c3b3a8963b79402f5aa1cdb106ba706d88185f555033c5d20083a40	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mkv_h265-b4d7ca355bc3	mkv_h265/h265_aac.mkv/31443	sniper	42	100	87	single-bit-v1	h265_aac.mkv	31443	unknown	docs/corruption-sweep-results/2026-05-27/mkv_h265_sniper.tsv	b4d7ca355bc3ac2d868b09c15cd36bee66cdb43d1d802fb5dc891418071f3b52	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mov_h264-2743cb5542f6	mov_h264/jellyfish_h264.mov/1047042	bolter	42	100	1	contiguous-byte-span-v1	jellyfish_h264.mov	1047042	unknown	docs/corruption-sweep-results/2026-05-27/mov_h264_bolter.tsv	2743cb5542f66f5cd90d1e2076c4512ff41c623b1cff3cb3f3419e4b3d5b12ca	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mov_h264-a411f16b7ad5	mov_h264/jellyfish_h264.mov/1047042	shotgun	42	100	75	random-4096-byte-overwrite-v1	jellyfish_h264.mov	1047042	unknown	docs/corruption-sweep-results/2026-05-27/mov_h264_shotgun.tsv	a411f16b7ad5cd684eee2abd247303b4461d938dc714086ff8bb1bb42108f5ea	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mov_h264-65fca34b2c3b	mov_h264/jellyfish_h264.mov/1047042	sniper	42	100	1	single-bit-v1	jellyfish_h264.mov	1047042	unknown	docs/corruption-sweep-results/2026-05-27/mov_h264_sniper.tsv	65fca34b2c3b88f8e70f3dfa5009f2372c35756095818c5d38adfdc5b6a36d95	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mp4_h264-53c39848ed37	mp4_h264/bigbuckbunny_360_10s.mp4/991017	bolter	42	100	0	contiguous-byte-span-v1	bigbuckbunny_360_10s.mp4	991017	unknown	docs/corruption-sweep-results/2026-05-27/mp4_h264_bolter.tsv	53c39848ed37ce1680fd299ac1b894dff1e0b473b88de19e6f24efa4a1ae5586	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mp4_h264-545a7614c4e2	mp4_h264/bigbuckbunny_360_10s.mp4/991017	shotgun	42	100	39	random-4096-byte-overwrite-v1	bigbuckbunny_360_10s.mp4	991017	unknown	docs/corruption-sweep-results/2026-05-27/mp4_h264_shotgun.tsv	545a7614c4e2bec8b85eacdeb47c0e4b4640bc23d9643e9d609a5625aaba07fc	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mp4_h264-0bc0aded6f18	mp4_h264/bigbuckbunny_360_10s.mp4/991017	sniper	42	100	0	single-bit-v1	bigbuckbunny_360_10s.mp4	991017	unknown	docs/corruption-sweep-results/2026-05-27/mp4_h264_sniper.tsv	0bc0aded6f18725e1f4da3536d004cb702d1c2a70507be263f0df9c24f2d8470	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mp4_h265-e8327a82d2cb	mp4_h265/h265_main.mp4/13625	bolter	42	100	3	contiguous-byte-span-v1	h265_main.mp4	13625	unknown	docs/corruption-sweep-results/2026-05-27/mp4_h265_bolter.tsv	e8327a82d2cb846a5a9981649fffc5b4beeb38a3eeca12d3b162abb5456805b7	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mp4_h265-e1d24043e4a9	mp4_h265/h265_main.mp4/13625	shotgun	42	100	95	random-4096-byte-overwrite-v1	h265_main.mp4	13625	unknown	docs/corruption-sweep-results/2026-05-27/mp4_h265_shotgun.tsv	e1d24043e4a9dfd2356ec7f70e97a872d61e03a854d62e91c68ba0e7c4cc88eb	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-mp4_h265-449cd318a3d3	mp4_h265/h265_main.mp4/13625	sniper	42	100	2	single-bit-v1	h265_main.mp4	13625	unknown	docs/corruption-sweep-results/2026-05-27/mp4_h265_sniper.tsv	449cd318a3d31b7cbfe2b6a017e549c19cbd03e8dcac2f13a74716d306a0a3d1	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-nef-f593e53d9b61	nef/nikon_coolscan_iv.nef/2201849	bolter	42	100	0	contiguous-byte-span-v1	nikon_coolscan_iv.nef	2201849	unknown	docs/corruption-sweep-results/2026-05-27/nef_bolter.tsv	f593e53d9b617cc957436d094132f1b537babe7daaa15fe8448bd1a898098074	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-nef-6328ce6f577b	nef/nikon_coolscan_iv.nef/2201849	shotgun	42	100	0	random-4096-byte-overwrite-v1	nikon_coolscan_iv.nef	2201849	unknown	docs/corruption-sweep-results/2026-05-27/nef_shotgun.tsv	6328ce6f577bbdd131447f9d2139656240ab3bce3d05cda0dc521b27106be197	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-nef-3a863114378e	nef/nikon_coolscan_iv.nef/2201849	sniper	42	100	0	single-bit-v1	nikon_coolscan_iv.nef	2201849	unknown	docs/corruption-sweep-results/2026-05-27/nef_sniper.tsv	3a863114378e039e728a3107120253f25c5333b50a9f99df9491ad9c62c98638	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-numbers-021a11526387	numbers/sample.numbers/65978	bolter	42	100	99	contiguous-byte-span-v1	sample.numbers	65978	unknown	docs/corruption-sweep-results/2026-05-27/numbers_bolter.tsv	021a115263879db04fa3fa8b37adf7e93cc4540d21a914e066e61062f21fec53	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-numbers-2e33705c793a	numbers/sample.numbers/65978	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.numbers	65978	unknown	docs/corruption-sweep-results/2026-05-27/numbers_shotgun.tsv	2e33705c793a4b51ff5a660ab9e27404f73526e9997c61773dc957c37b7b9da8	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-numbers-8c64c272b1e8	numbers/sample.numbers/65978	sniper	42	100	100	single-bit-v1	sample.numbers	65978	unknown	docs/corruption-sweep-results/2026-05-27/numbers_sniper.tsv	8c64c272b1e840e03238ca4156e92d970df2ed60ab3704d04912f56885bb55b7	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-odp-87bfda2af790	odp/sample.odp/24035	bolter	42	100	98	contiguous-byte-span-v1	sample.odp	24035	unknown	docs/corruption-sweep-results/2026-05-27/odp_bolter.tsv	87bfda2af790223e6a89677da8f1bffee0fd993ca4b7e84e01ffde64751a2311	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-odp-e73f7042ff64	odp/sample.odp/24035	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.odp	24035	unknown	docs/corruption-sweep-results/2026-05-27/odp_shotgun.tsv	e73f7042ff64e41a47ff54d1f38f01c0ca2f71ea5bbd3177b2db75464bc40faf	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-odp-7008f91bc197	odp/sample.odp/24035	sniper	42	100	97	single-bit-v1	sample.odp	24035	unknown	docs/corruption-sweep-results/2026-05-27/odp_sniper.tsv	7008f91bc19766c8fe762fe9694246ce13864202ae6a655dc304cb971ded7324	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-ods-0b4b11ce81d0	ods/sample.ods/8812	bolter	42	100	88	contiguous-byte-span-v1	sample.ods	8812	unknown	docs/corruption-sweep-results/2026-05-27/ods_bolter.tsv	0b4b11ce81d09b6aca187a67e3d84457359a2d218dd86fa1cbc8d008aa20f348	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-ods-689753a839cf	ods/sample.ods/8812	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.ods	8812	unknown	docs/corruption-sweep-results/2026-05-27/ods_shotgun.tsv	689753a839cfee802a923742707fab2893a2eb48ac67a675ac76548aa02e337c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-ods-33696916b7ad	ods/sample.ods/8812	sniper	42	100	88	single-bit-v1	sample.ods	8812	unknown	docs/corruption-sweep-results/2026-05-27/ods_sniper.tsv	33696916b7ad9d529a09e841042a38bc44a3863d1e4bd4b76a2332b2221d75ec	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-odt-cfea79315b79	odt/sample.odt/24286	bolter	42	100	98	contiguous-byte-span-v1	sample.odt	24286	unknown	docs/corruption-sweep-results/2026-05-27/odt_bolter.tsv	cfea79315b7929ebc8cb5bdfea510a5fad43cabb5ac0b60c1a499c676ba59a07	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-odt-54c4780a88a7	odt/sample.odt/24286	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.odt	24286	unknown	docs/corruption-sweep-results/2026-05-27/odt_shotgun.tsv	54c4780a88a7d2e611bd4715ffdc0245c5cf27c173d551b10d04c57493d7534b	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-odt-f462d33f57c2	odt/sample.odt/24286	sniper	42	100	96	single-bit-v1	sample.odt	24286	unknown	docs/corruption-sweep-results/2026-05-27/odt_sniper.tsv	f462d33f57c2dc0b28badd6b47f1a58f63b00402d9373766c5d4fcbd73473697	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-orf-379e2d48a1e4	orf/PB120976.ORF/13984788	bolter	42	100	0	contiguous-byte-span-v1	PB120976.ORF	13984788	unknown	docs/corruption-sweep-results/2026-05-27/orf_bolter.tsv	379e2d48a1e4003792673698204bbc87bd4b98cb21125bdf8ac45e4a411dd4d3	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-orf-21d7a972e0d1	orf/PB120976.ORF/13984788	shotgun	42	100	0	random-4096-byte-overwrite-v1	PB120976.ORF	13984788	unknown	docs/corruption-sweep-results/2026-05-27/orf_shotgun.tsv	21d7a972e0d1316a8bad388e1310cd6db818a68bd6b7a2d7a273c8cc49738912	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-orf-ea03aa854b1e	orf/PB120976.ORF/13984788	sniper	42	100	0	single-bit-v1	PB120976.ORF	13984788	unknown	docs/corruption-sweep-results/2026-05-27/orf_sniper.tsv	ea03aa854b1e440077a3c6f4aa81fd5bd832a89be4f12250f62b0acb9c4e31cb	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-pages-09187ac9c387	pages/sample.pages/57617	bolter	42	100	99	contiguous-byte-span-v1	sample.pages	57617	unknown	docs/corruption-sweep-results/2026-05-27/pages_bolter.tsv	09187ac9c387156824f1ce77cf66aecddeaf53a07c276fa0ed3c64f58260889c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-pages-b6f07577a9b0	pages/sample.pages/57617	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.pages	57617	unknown	docs/corruption-sweep-results/2026-05-27/pages_shotgun.tsv	b6f07577a9b0f50dcd5603747a7893f038cd8d05c71e33c41284347e43945681	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-pages-8e2135aa60b7	pages/sample.pages/57617	sniper	42	100	100	single-bit-v1	sample.pages	57617	unknown	docs/corruption-sweep-results/2026-05-27/pages_sniper.tsv	8e2135aa60b7dd972dfa4d8904ae0eba78167e5378b7145f59549183d7bf0ab5	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-pdf-f7282a7b3782	pdf/nasa_satellite_images_1976.pdf/22836039	bolter	42	100	28	contiguous-byte-span-v1	nasa_satellite_images_1976.pdf	22836039	unknown	docs/corruption-sweep-results/2026-05-27/pdf_bolter.tsv	f7282a7b37822ded5781ca9738a98403f1b6a6663e7ed07581df1ac8e872bd6f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-pdf-984b4661dae5	pdf/nasa_satellite_images_1976.pdf/22836039	shotgun	42	100	72	random-4096-byte-overwrite-v1	nasa_satellite_images_1976.pdf	22836039	unknown	docs/corruption-sweep-results/2026-05-27/pdf_shotgun.tsv	984b4661dae5ed131add29a5c66e0afa41634673518621217d560dda7f2e448f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-pdf-99f65f80a755	pdf/nasa_satellite_images_1976.pdf/22836039	sniper	42	100	28	single-bit-v1	nasa_satellite_images_1976.pdf	22836039	unknown	docs/corruption-sweep-results/2026-05-27/pdf_sniper.tsv	99f65f80a7551ad69e355ccc43f98657e09c74407806dc7a4ba5f9ee3153c306	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-png-2c19450029b6	png/generated_plasma.png/345007	bolter	42	100	100	contiguous-byte-span-v1	generated_plasma.png	345007	unknown	docs/corruption-sweep-results/2026-05-27/png_bolter.tsv	2c19450029b632264fb688342f17f5fa317709f0d80bd48c02f2fe7469293263	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-png-792768782b76	png/generated_plasma.png/345007	shotgun	42	100	100	random-4096-byte-overwrite-v1	generated_plasma.png	345007	unknown	docs/corruption-sweep-results/2026-05-27/png_shotgun.tsv	792768782b76685a0b93c4204ac1d6e9362c77f75763df8d295ca874c27299e0	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-png-513e00d67666	png/generated_plasma.png/345007	sniper	42	100	100	single-bit-v1	generated_plasma.png	345007	unknown	docs/corruption-sweep-results/2026-05-27/png_sniper.tsv	513e00d67666d2a1ac541c5c753e6636269a948ccef877529a910243f2c351d8	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-pptx-878afc23aba5	pptx/sample.pptx/36518	bolter	42	100	97	contiguous-byte-span-v1	sample.pptx	36518	unknown	docs/corruption-sweep-results/2026-05-27/pptx_bolter.tsv	878afc23aba521e15d9fa372a9731cceff537081677de5bec05a8774113c65fb	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-pptx-8a798681d6ff	pptx/sample.pptx/36518	shotgun	42	100	100	random-4096-byte-overwrite-v1	sample.pptx	36518	unknown	docs/corruption-sweep-results/2026-05-27/pptx_shotgun.tsv	8a798681d6ffba56fe5dd6e52c4d6d7851d2fa96a48d9814d17bfcc640b2a7d5	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-pptx-6dd23f0a138b	pptx/sample.pptx/36518	sniper	42	100	93	single-bit-v1	sample.pptx	36518	unknown	docs/corruption-sweep-results/2026-05-27/pptx_sniper.tsv	6dd23f0a138b4d1dbe53d1da3c6750abed711bb141bf4332a677a7d6de2b4fa6	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-psd-17252268c0f4	psd/rle_plasma.psd/1847998	bolter	42	100	2	contiguous-byte-span-v1	rle_plasma.psd	1847998	unknown	docs/corruption-sweep-results/2026-05-27/psd_bolter.tsv	17252268c0f43dc268e6f2d4edca042477c52030d48806aa57255d518821a724	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-psd-a711c2b592e8	psd/rle_plasma.psd/1847998	shotgun	42	100	50	random-4096-byte-overwrite-v1	rle_plasma.psd	1847998	unknown	docs/corruption-sweep-results/2026-05-27/psd_shotgun.tsv	a711c2b592e8e2bb22a240a9bbe572f0ec06f7737f00371ab94b8aa73db9a7ba	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-psd-33b5a90aff72	psd/rle_plasma.psd/1847998	sniper	42	100	2	single-bit-v1	rle_plasma.psd	1847998	unknown	docs/corruption-sweep-results/2026-05-27/psd_sniper.tsv	33b5a90aff7245a07583d4a98bff1c88f594eb6c1972d0c01a72c56c57b7700c	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-qoi-d726e9aae834	qoi/sample.qoi/23120	bolter	42	100	0	contiguous-byte-span-v1	sample.qoi	23120	unknown	docs/corruption-sweep-results/2026-05-27/qoi_bolter.tsv	d726e9aae83447066739d9e1a37a4211c1ef30d1ee48cecc83e0faf21f4b1c77	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-qoi-935800788bf8	qoi/sample.qoi/23120	shotgun	42	100	0	random-4096-byte-overwrite-v1	sample.qoi	23120	unknown	docs/corruption-sweep-results/2026-05-27/qoi_shotgun.tsv	935800788bf8c3319b77f63b5ea251b3e1e7a4f02ab988c277458440fe522331	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-qoi-554e421ac6b6	qoi/sample.qoi/23120	sniper	42	100	0	single-bit-v1	sample.qoi	23120	unknown	docs/corruption-sweep-results/2026-05-27/qoi_sniper.tsv	554e421ac6b6984816ef4bd298a198ef039b337851ba2a344986825ccf99db3f	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-raf-d11ad52dba2a	raf/DSCF0652_fuji_GFX_100.RAF/208071296	bolter	42	100	0	contiguous-byte-span-v1	DSCF0652_fuji_GFX_100.RAF	208071296	unknown	docs/corruption-sweep-results/2026-05-27/raf_bolter.tsv	d11ad52dba2a28491518db27a4709f17ab356d6fe9c59c351acf88fb37fa5494	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-raf-88196200e189	raf/DSCF0652_fuji_GFX_100.RAF/208071296	shotgun	42	100	2	random-4096-byte-overwrite-v1	DSCF0652_fuji_GFX_100.RAF	208071296	unknown	docs/corruption-sweep-results/2026-05-27/raf_shotgun.tsv	88196200e189c93159cdd2544bcdc6ee1d7ed4bf5670fbdb0854d9967e546bfe	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-raf-fc73bbae3d2c	raf/DSCF0652_fuji_GFX_100.RAF/208071296	sniper	42	100	0	single-bit-v1	DSCF0652_fuji_GFX_100.RAF	208071296	unknown	docs/corruption-sweep-results/2026-05-27/raf_sniper.tsv	fc73bbae3d2cedd4a5990dfab199ef97c1d7beefd27709c839ef8587823297f7	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-rw2-79ec16d08dd1	rw2/panasonic_16-9.RW2/10876416	bolter	42	100	0	contiguous-byte-span-v1	panasonic_16-9.RW2	10876416	unknown	docs/corruption-sweep-results/2026-05-27/rw2_bolter.tsv	79ec16d08dd1ee3374c74a4a432e5443fc642136c142c641d349ad56df97bc1d	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-rw2-4c39aa477bcf	rw2/panasonic_16-9.RW2/10876416	shotgun	42	100	0	random-4096-byte-overwrite-v1	panasonic_16-9.RW2	10876416	unknown	docs/corruption-sweep-results/2026-05-27/rw2_shotgun.tsv	4c39aa477bcf1fa1255b471e6f0517964356296a6f286036190dc3d264e8c149	unknown	unknown	unknown	unknown	historical-raw-incomplete
2026-05-27	legacy-2026-05-27-rw2-107336737bcb	rw2/panasonic_16-9.RW2/10876416	sniper	42	100	0	single-bit-v1	panasonic_16-9.RW2	10876416	unknown	docs/corruption-sweep-results/2026-05-27/rw2_sniper.tsv	107336737bcbb40f655a84267da25687a400455c601367fad0ebcfa24b5652b9	unknown	unknown	unknown	unknown	historical-raw-incomplete
